OID_,COUNTYFP_2020,ALAND_2020,AWATER_2020,TOTALPOP_2020,AUND1_2020,A1TO4_2020,A5TO17_2020,A18TO24_2020,AUND25_2020,A25OV_2020,A25TO64_2020,A65TO79_2020,A80OV_2020,WOMCHILD_2020,WHITE_2020,BLACK_2020,ASIAN_2020,HAWPI_2020,OTHER_2020,TWOMORE_2020,NHISP_2020,HISP_2020,NHISPWHITE_2020,NHISPBLACK_2020,HOUSEHOLD_2020,HHPOP_2020,FEMW18CHIL_2020,HHUNIT_2020,OCC_2020,OWN_2020,VACANT_2020,HU1P_2020,STATEFP20,Shape_Length,Shape_Area,FIPSTCO,SVI_2020,SVI_2010,SVI_2000,TP1990L05,TP1990L10,TP1990O10,TP2000L05,TP2000L10,TP2000O10,TP2010L05,TP2010L10,TP2010O10,TP2020L05,TP2020L10,TP2020O10,INLECZ
99,197,1800337387.000000000000000,4548860.000000000000000,3549.000000000000000,32.000000000000000,150.000000000000000,624.000000000000000,280.000000000000000,1089.000000000000000,2176.000000000000000,1647.000000000000000,1158.000000000000000,185.000000000000000,710.000000000000000,2748.000000000000000,143.000000000000000,18.000000000000000,6.000000000000000,313.000000000000000,303.000000000000000,2731.000000000000000,818.000000000000000,2441.000000000000000,130.000000000000000,1509.000000000000000,3524.000000000000000,710.000000000000000,1804.000000000000000,1804.000000000000000,1509.000000000000000,295.000000000000000,465.000000000000000,48,1.966016898178340,0.176724295282535,48197,0.796576094534249,0.844243700429798,0.662000000476837,0,0,0,0,0,0,0,0,0,0,0,0,0
100,199,2306612364.000000000000000,18037857.000000000000000,56231.000000000000000,716.000000000000000,2721.000000000000000,10220.000000000000000,4375.000000000000000,17974.000000000000000,34483.000000000000000,28054.000000000000000,18080.000000000000000,2134.000000000000000,11971.000000000000000,48005.000000000000000,3072.000000000000000,411.000000000000000,35.000000000000000,1033.000000000000000,3416.000000000000000,52814.000000000000000,3417.000000000000000,46934.000000000000000,3037.000000000000000,21616.000000000000000,55841.000000000000000,11971.000000000000000,24003.000000000000000,24003.000000000000000,21616.000000000000000,2387.000000000000000,5213.000000000000000,48,2.701984189375547,0.218063407669099,48199,0.570312782383675,0.595628713922160,0.402174873744397,0,4086,37234,0,5858,42215,0,5561,49074,0,5872,50359,1
101,201,4421015900.000000000000000,182431712.000000000000000,4731145.000000000000000,63582.000000000000000,254059.000000000000000,897702.000000000000000,464373.000000000000000,1675934.000000000000000,2860281.000000000000000,2513173.000000000000000,1478625.000000000000000,106535.000000000000000,1200881.000000000000000,1720356.000000000000000,907063.000000000000000,349268.000000000000000,4141.000000000000000,895151.000000000000000,800155.000000000000000,2696436.000000000000000,2034709.000000000000000,1309593.000000000000000,885517.000000000000000,1692730.000000000000000,4683148.000000000000000,1200881.000000000000000,1842683.000000000000000,1842683.000000000000000,1692730.000000000000000,149953.000000000000000,433934.000000000000000,48,3.876050182151126,0.429797426280287,48201,0.598767241219527,0.518609811311636,0.474345834889288,1022,275942,2542257,1065,323607,3076971,920,326866,3765593,994,363886,4367259,1
102,203,2331141022.000000000000000,40649337.000000000000000,68839.000000000000000,791.000000000000000,3297.000000000000000,12950.000000000000000,6759.000000000000000,23733.000000000000000,40783.000000000000000,33336.000000000000000,21547.000000000000000,2488.000000000000000,15295.000000000000000,43925.000000000000000,13582.000000000000000,491.000000000000000,41.000000000000000,5089.000000000000000,4996.000000000000000,59000.000000000000000,9839.000000000000000,42039.000000000000000,13448.000000000000000,25648.000000000000000,66818.000000000000000,15295.000000000000000,29223.000000000000000,29223.000000000000000,25648.000000000000000,3575.000000000000000,6489.000000000000000,48,2.562067399882654,0.227704009132219,48203,0.653650273754507,0.571013665606753,0.562530657800701,0,0,0,0,0,0,0,0,0,0,0,0,0
103,205,3786435508.000000000000000,3023183.000000000000000,5382.000000000000000,43.000000000000000,246.000000000000000,849.000000000000000,431.000000000000000,1591.000000000000000,3455.000000000000000,3007.000000000000000,1283.000000000000000,232.000000000000000,947.000000000000000,3746.000000000000000,197.000000000000000,24.000000000000000,5.000000000000000,838.000000000000000,542.000000000000000,3751.000000000000000,1631.000000000000000,3403.000000000000000,191.000000000000000,1716.000000000000000,4557.000000000000000,947.000000000000000,1930.000000000000000,1930.000000000000000,1716.000000000000000,214.000000000000000,391.000000000000000,48,2.617618594982263,0.378025412393256,48205,0.679899990558624,0.435000002384186,0.375999987125397,0,0,0,0,0,0,0,0,0,0,0,0,0
104,207,2339103809.000000000000000,18465208.000000000000000,5416.000000000000000,55.000000000000000,186.000000000000000,841.000000000000000,392.000000000000000,1476.000000000000000,3462.000000000000000,2703.000000000000000,1652.000000000000000,327.000000000000000,956.000000000000000,4132.000000000000000,205.000000000000000,28.000000000000000,5.000000000000000,536.000000000000000,466.000000000000000,4039.000000000000000,1377.000000000000000,3628.000000000000000,181.000000000000000,2112.000000000000000,4920.000000000000000,956.000000000000000,3073.000000000000000,3073.000000000000000,2112.000000000000000,961.000000000000000,677.000000000000000,48,1.915512707490091,0.227921981937434,48207,0.849155796132868,0.723579643705743,0.659429092887546,0,0,0,0,0,0,0,0,0,0,0,0,0
105,209,1753033395.000000000000000,5054128.000000000000000,241067.000000000000000,2880.000000000000000,11633.000000000000000,41222.000000000000000,40804.000000000000000,96348.000000000000000,134626.000000000000000,115247.000000000000000,69175.000000000000000,5160.000000000000000,64842.000000000000000,147092.000000000000000,9881.000000000000000,5091.000000000000000,189.000000000000000,28271.000000000000000,48368.000000000000000,148196.000000000000000,92871.000000000000000,121568.000000000000000,9004.000000000000000,86904.000000000000000,233192.000000000000000,64842.000000000000000,93534.000000000000000,93534.000000000000000,86904.000000000000000,6630.000000000000000,20777.000000000000000,48,1.801584452960096,0.164467194360267,48209,0.368777348021075,0.346685585861086,0.356517329829369,0,0,0,0,0,0,0,0,0,0,0,0,0
106,211,2347270019.000000000000000,15205586.000000000000000,3382.000000000000000,55.000000000000000,159.000000000000000,793.000000000000000,226.000000000000000,1212.000000000000000,1948.000000000000000,1597.000000000000000,1018.000000000000000,148.000000000000000,742.000000000000000,2372.000000000000000,5.000000000000000,11.000000000000000,0.000000000000000,499.000000000000000,466.000000000000000,2245.000000000000000,1137.000000000000000,2090.000000000000000,4.000000000000000,1243.000000000000000,3340.000000000000000,742.000000000000000,1631.000000000000000,1631.000000000000000,1243.000000000000000,388.000000000000000,267.000000000000000,48,1.953717300799351,0.235666606485835,48211,0.836300015449524,0.429600000381470,0.139286797845139,0,0,0,0,0,0,0,0,0,0,0,0,0
107,213,2263082389.000000000000000,193353703.000000000000000,82150.000000000000000,864.000000000000000,3438.000000000000000,12947.000000000000000,6371.000000000000000,23591.000000000000000,51575.000000000000000,39901.000000000000000,27198.000000000000000,4120.000000000000000,15884.000000000000000,64501.000000000000000,4790.000000000000000,526.000000000000000,31.000000000000000,4794.000000000000000,6833.000000000000000,70908.000000000000000,11242.000000000000000,61854.000000000000000,4705.000000000000000,32748.000000000000000,80984.000000000000000,15884.000000000000000,40643.000000000000000,40643.000000000000000,32748.000000000000000,7895.000000000000000,8965.000000000000000,48,3.118370347484179,0.234971108466450,48213,0.562872790364402,0.642886711405586,0.585562763101442,0,0,0,0,0,0,0,0,0,0,0,0,0
108,215,4068758841.000000000000000,30739605.000000000000000,870781.000000000000000,12941.000000000000000,50332.000000000000000,200420.000000000000000,99385.000000000000000,361941.000000000000000,469546.000000000000000,405498.000000000000000,247995.000000000000000,23565.000000000000000,216762.000000000000000,300554.000000000000000,4748.000000000000000,9048.000000000000000,175.000000000000000,196973.000000000000000,353128.000000000000000,70780.000000000000000,800001.000000000000000,53338.000000000000000,3364.000000000000000,258542.000000000000000,862858.000000000000000,216762.000000000000000,294902.000000000000000,294902.000000000000000,258542.000000000000000,36360.000000000000000,43874.000000000000000,48,3.262337669072036,0.370832106182541,48215,0.806977136597030,0.799334840552601,0.884167597689004,0,0,0,0,0,0,0,0,0,0,0,0,0
109,217,2483422646.000000000000000,69544723.000000000000000,35874.000000000000000,384.000000000000000,1637.000000000000000,6353.000000000000000,2744.000000000000000,11132.000000000000000,21964.000000000000000,17103.000000000000000,11594.000000000000000,1640.000000000000000,6973.000000000000000,26070.000000000000000,2111.000000000000000,189.000000000000000,20.000000000000000,3400.000000000000000,3716.000000000000000,27990.000000000000000,7884.000000000000000,24123.000000000000000,2055.000000000000000,13729.000000000000000,35357.000000000000000,6973.000000000000000,16178.000000000000000,16178.000000000000000,13729.000000000000000,2449.000000000000000,3620.000000000000000,48,2.568671877550797,0.243625717132218,48217,0.668963233490627,0.615408439572807,0.536968534168717,0,0,0,0,0,0,0,0,0,0,0,0,0
110,219,2352723961.000000000000000,446119.000000000000000,21537.000000000000000,293.000000000000000,1110.000000000000000,4237.000000000000000,2017.000000000000000,7617.000000000000000,12590.000000000000000,10394.000000000000000,6593.000000000000000,866.000000000000000,4711.000000000000000,13760.000000000000000,645.000000000000000,52.000000000000000,4.000000000000000,3215.000000000000000,3634.000000000000000,10913.000000000000000,10624.000000000000000,9752.000000000000000,565.000000000000000,7954.000000000000000,21242.000000000000000,4711.000000000000000,9173.000000000000000,9173.000000000000000,7954.000000000000000,1219.000000000000000,1953.000000000000000,48,1.921056507775606,0.228602285673250,48219,0.626758517018162,0.586672183665546,0.579014681211389,0,0,0,0,0,0,0,0,0,0,0,0,0
111,221,1089582268.000000000000000,41775455.000000000000000,61598.000000000000000,649.000000000000000,2525.000000000000000,9326.000000000000000,3926.000000000000000,16315.000000000000000,39234.000000000000000,28973.000000000000000,20919.000000000000000,3728.000000000000000,10966.000000000000000,51678.000000000000000,523.000000000000000,476.000000000000000,53.000000000000000,2820.000000000000000,5547.000000000000000,53640.000000000000000,7958.000000000000000,49815.000000000000000,495.000000000000000,24811.000000000000000,60702.000000000000000,10966.000000000000000,28321.000000000000000,28321.000000000000000,24811.000000000000000,3510.000000000000000,6037.000000000000000,48,1.388535053901954,0.108476188199895,48221,0.468387238895277,0.460892159613021,0.507196571257135,0,0,0,0,0,0,0,0,0,0,0,0,0
112,223,1987636011.000000000000000,65632971.000000000000000,36787.000000000000000,423.000000000000000,1773.000000000000000,6719.000000000000000,2924.000000000000000,11840.000000000000000,22202.000000000000000,17921.000000000000000,11687.000000000000000,1574.000000000000000,7758.000000000000000,27514.000000000000000,2405.000000000000000,290.000000000000000,12.000000000000000,3079.000000000000000,3166.000000000000000,30303.000000000000000,6484.000000000000000,25976.000000000000000,2373.000000000000000,13947.000000000000000,36330.000000000000000,7758.000000000000000,15671.000000000000000,15671.000000000000000,13947.000000000000000,1724.000000000000000,3481.000000000000000,48,2.308605765608249,0.198439438786004,48223,0.577120615082075,0.637495909749085,0.392068224240216,0,0,0,0,0,0,0,0,0,0,0,0,0
113,225,3188278907.000000000000000,14435337.000000000000000,22066.000000000000000,199.000000000000000,801.000000000000000,3214.000000000000000,1293.000000000000000,5473.000000000000000,14850.000000000000000,11717.000000000000000,6795.000000000000000,1154.000000000000000,3708.000000000000000,13430.000000000000000,5195.000000000000000,138.000000000000000,10.000000000000000,1939.000000000000000,1223.000000000000000,18995.000000000000000,3071.000000000000000,12957.000000000000000,5163.000000000000000,8132.000000000000000,19377.000000000000000,3708.000000000000000,10758.000000000000000,10758.000000000000000,8132.000000000000000,2626.000000000000000,2430.000000000000000,48,3.158791066613761,0.303467973482796,48225,0.627268511097816,0.687448362586702,0.526551483813629,0,0,0,0,0,0,0,0,0,0,0,0,0
114,227,2333039143.000000000000000,8841781.000000000000000,34860.000000000000000,411.000000000000000,1737.000000000000000,5892.000000000000000,2656.000000000000000,10654.000000000000000,22421.000000000000000,19197.000000000000000,9381.000000000000000,1167.000000000000000,6512.000000000000000,23664.000000000000000,1721.000000000000000,407.000000000000000,24.000000000000000,3770.000000000000000,4870.000000000000000,18686.000000000000000,16174.000000000000000,15672.000000000000000,1520.000000000000000,11674.000000000000000,29922.000000000000000,6512.000000000000000,14000.000000000000000,14000.000000000000000,11674.000000000000000,2326.000000000000000,3373.000000000000000,48,1.900029911158419,0.224241835839865,48227,0.463547887832859,0.476823907722864,0.381495708186908,0,0,0,0,0,0,0,0,0,0,0,0,0
115,229,11837605339.000000000000000,2189943.000000000000000,3202.000000000000000,50.000000000000000,97.000000000000000,408.000000000000000,479.000000000000000,1014.000000000000000,2037.000000000000000,1721.000000000000000,993.000000000000000,92.000000000000000,797.000000000000000,1874.000000000000000,16.000000000000000,10.000000000000000,0.000000000000000,622.000000000000000,641.000000000000000,1166.000000000000000,2036.000000000000000,1094.000000000000000,6.000000000000000,833.000000000000000,2186.000000000000000,797.000000000000000,1107.000000000000000,1107.000000000000000,833.000000000000000,274.000000000000000,205.000000000000000,48,4.983491424375772,1.123497989429341,48229,0.989300012588501,0.979600012302399,0.817167568178753,0,0,0,0,0,0,0,0,0,0,0,0,0
116,231,2176666775.000000000000000,107761746.000000000000000,99956.000000000000000,1199.000000000000000,4937.000000000000000,17744.000000000000000,10849.000000000000000,34662.000000000000000,59464.000000000000000,49495.000000000000000,30934.000000000000000,3348.000000000000000,22627.000000000000000,70576.000000000000000,8014.000000000000000,1016.000000000000000,157.000000000000000,7398.000000000000000,11532.000000000000000,80283.000000000000000,19673.000000000000000,65598.000000000000000,7812.000000000000000,36076.000000000000000,96972.000000000000000,22627.000000000000000,40570.000000000000000,40570.000000000000000,36076.000000000000000,4494.000000000000000,8681.000000000000000,48,2.045196596374166,0.220716277590081,48231,0.617782493168935,0.594261142192558,0.475641858320647,0,0,0,0,0,0,0,0,0,0,0,0,0
117,233,2298408153.000000000000000,19507502.000000000000000,20617.000000000000000,263.000000000000000,1023.000000000000000,3918.000000000000000,1705.000000000000000,6892.000000000000000,12455.000000000000000,10030.000000000000000,6431.000000000000000,840.000000000000000,4354.000000000000000,15269.000000000000000,469.000000000000000,111.000000000000000,2.000000000000000,2056.000000000000000,2319.000000000000000,15656.000000000000000,4961.000000000000000,13783.000000000000000,416.000000000000000,8171.000000000000000,20333.000000000000000,4354.000000000000000,10166.000000000000000,10166.000000000000000,8171.000000000000000,1995.000000000000000,2255.000000000000000,48,1.935996068671609,0.231228663437992,48233,0.600860609770564,0.549539059532895,0.454615152741480,0,0,0,0,0,0,0,0,0,0,0,0,0
