GEOID,year,nInMigr,nOutMigr,netMigr
01097,1994,11406,12996,-1590
01097,1995,11137,12235,-1098
01097,1996,11430,12142,-712
01097,1997,11260,12459,-1199
01097,1998,11247,12534,-1287
01097,1999,10930,12389,-1459
01097,2000,10290,12048,-1758
01097,2001,9682,12290,-2608
01097,2002,9533,11232,-1699
01097,2003,9758,11072,-1314
01097,2004,9996,10879,-883
01097,2005,12594,11371,1223
01097,2006,11665,11508,157
01097,2007,11944,11608,336
01097,2008,11727,11466,261
01097,2009,10541,11241,-700
01097,2010,10538,12033,-1495
01099,1990,993,1340,-347
01099,1991,894,879,15
01099,1992,970,950,20
01099,1993,822,889,-67
01099,1994,853,920,-67
01099,1995,803,1383,-580
01099,1996,1216,1068,148
01099,1997,773,1065,-292
01099,1998,667,887,-220
01099,1999,659,942,-283
01099,2000,716,916,-200
01099,2001,699,858,-159
01099,2002,642,782,-140
01099,2003,661,774,-113
01099,2004,758,797,-39
01099,2005,715,876,-161
01099,2006,714,872,-158
01099,2007,721,911,-190
01099,2008,669,836,-167
01099,2009,664,822,-158
01099,2010,652,800,-148
01101,1990,12305,12051,254
01101,1991,12608,11623,985
01101,1992,12916,12571,345
01101,1993,12904,12869,35
01101,1994,12338,13310,-972
01101,1995,11664,13011,-1347
01101,1996,11666,12964,-1298
01101,1997,11060,12666,-1606
01101,1998,10808,13565,-2757
01101,1999,10920,13002,-2082
01101,2000,10310,12369,-2059
01101,2001,10824,12084,-1260
01101,2002,10256,12136,-1880
01101,2003,10798,11999,-1201
01101,2004,10865,12144,-1279
01101,2005,13390,12368,1022
01101,2006,12536,13130,-594
01101,2007,12236,14424,-2188
01101,2008,11152,12951,-1799
01101,2009,10662,12120,-1458
01101,2010,11084,12754,-1670
01103,1990,5274,4551,723
01103,1991,5400,4620,780
01103,1992,5714,4798,916
01103,1993,5413,5145,268
01103,1994,5398,5052,346
01103,1995,5074,4984,90
01103,1996,5273,5010,263
01103,1997,5256,4958,298
01103,1998,5143,5196,-53
01103,1999,4870,4995,-125
01103,2000,4621,4855,-234
01103,2001,4448,4871,-423
01103,2002,4753,4352,401
01103,2003,4444,4776,-332
01103,2004,4824,4561,263
01103,2005,5177,4475,702
01103,2006,5145,4671,474
01103,2007,5126,4744,382
01103,2008,4887,4623,264
01103,2009,4726,4354,372
01103,2010,4785,4889,-104
01105,1990,373,554,-181
01105,1991,476,507,-31
01105,1992,509,544,-35
01105,1993,509,459,50
01105,1994,434,436,-2
01105,1995,429,456,-27
01105,1996,475,490,-15
01105,1997,497,472,25
01105,1998,384,475,-91
01105,1999,380,527,-147
01105,2000,314,438,-124
01105,2001,288,394,-106
01105,2002,342,376,-34
01105,2003,271,403,-132
01105,2004,306,463,-157
01105,2005,350,460,-110
01105,2006,321,449,-128
01105,2007,383,514,-131
01105,2008,354,437,-83
01105,2009,388,485,-97
01105,2010,351,428,-77
01107,1990,773,737,36
01107,1991,810,669,141
01107,1992,799,772,27
01107,1993,752,782,-30
01107,1994,685,727,-42
01107,1995,740,674,66
01107,1996,647,737,-90
01107,1997,699,656,43
01107,1998,653,672,-19
01107,1999,671,779,-108
01107,2000,692,770,-78
01107,2001,701,708,-7
01107,2002,537,796,-259
01107,2003,601,707,-106
01107,2004,613,717,-104
01107,2005,692,711,-19
01107,2006,623,786,-163
01107,2007,682,653,29
01107,2008,685,726,-41
01107,2009,601,651,-50
01107,2010,599,738,-139
01109,1990,1265,1122,143
01109,1991,1171,1130,41
01109,1992,1346,1199,147
01109,1993,1424,1180,244
01109,1994,1337,1344,-7
01109,1995,1248,1347,-99
01109,1996,1421,1354,67
01109,1997,1303,1369,-66
01109,1998,1243,1464,-221
01109,1999,1271,1315,-44
01109,2000,1161,1446,-285
01109,2001,1221,1343,-122
01109,2002,1283,1342,-59
01109,2003,1419,1281,138
01109,2004,1335,1278,57
01109,2005,1370,1349,21
01109,2006,1260,1418,-158
01109,2007,1505,1542,-37
01109,2008,1442,1415,27
01109,2009,1502,1336,166
01109,2010,1339,1513,-174
01111,1990,833,796,37
01111,1991,850,712,138
01111,1992,787,750,37
01111,1993,830,819,11
01111,1994,810,842,-32
01111,1995,880,926,-46
01111,1996,976,1168,-192
01111,1997,795,818,-23
01111,1998,924,759,165
01111,1999,952,811,141
01111,2000,828,754,74
01111,2001,882,852,30
01111,2002,797,906,-109
01111,2003,917,749,168
01111,2004,872,789,83
01111,2005,951,898,53
01111,2006,837,834,3
01111,2007,977,798,179
01111,2008,861,847,14
01111,2009,817,724,93
01111,2010,945,720,225
01113,1990,4006,3408,598
01113,1991,4397,3343,1054
01113,1992,4303,3747,556
01113,1993,4324,3460,864
01113,1994,3971,3707,264
01113,1995,3809,3633,176
01113,1996,3421,4289,-868
01113,1997,3475,3885,-410
01113,1998,3405,3739,-334
01113,1999,3405,3698,-293
01113,2000,3459,3747,-288
01113,2001,3583,3821,-238
01113,2002,3303,3541,-238
01113,2003,3531,3371,160
01113,2004,3880,3756,124
01113,2005,4344,3866,478
01113,2006,4260,4086,174
01113,2007,4548,4324,224
01113,2008,4872,4371,501
01113,2009,5356,4428,928
01113,2010,6316,4775,1541
01115,1990,3152,2297,855
01115,1991,3181,2349,832
01115,1992,3524,2578,946
01115,1993,3356,2497,859
01115,1994,3671,2642,1029
01115,1995,3484,2431,1053
01115,1996,3692,2755,937
01115,1997,3595,2665,930
01115,1998,3998,2732,1266
01115,1999,3733,2758,975
01115,2000,3551,2846,705
01115,2001,3711,3059,652
01115,2002,3782,2946,836
01115,2003,4154,2934,1220
01115,2004,4634,3095,1539
01115,2005,5456,3173,2283
01115,2006,5496,3314,2182
01115,2007,4949,3577,1372
01115,2008,4757,3525,1232
01115,2009,4267,3644,623
01115,2010,4021,3851,170
01117,1990,6224,4975,1249
01117,1991,7233,5217,2016
01117,1992,8153,5489,2664
01117,1993,8400,5790,2610
01117,1994,8635,5611,3024
01117,1995,10486,7465,3021
01117,1996,11353,7890,3463
01117,1997,11285,8422,2863
01117,1998,12108,8788,3320
01117,1999,11662,9083,2579
01117,2000,11330,8750,2580
01117,2001,11455,8902,2553
01117,2002,12094,8598,3496
01117,2003,12762,9119,3643
01117,2004,13512,9766,3746
01117,2005,14260,9847,4413
01117,2006,12807,10050,2757
01117,2007,13337,10554,2783
01117,2008,12002,10088,1914
01117,2009,11063,10150,913
01117,2010,10979,10115,864
01119,1990,526,566,-40
01119,1991,525,630,-105
01119,1992,574,642,-68
01119,1993,641,556,85
01119,1994,580,642,-62
01119,1995,513,537,-24
01119,1996,466,683,-217
01119,1997,526,663,-137
01119,1998,501,643,-142
01119,1999,482,681,-199
01119,2000,441,617,-176
01119,2001,460,655,-195
01119,2002,453,511,-58
01119,2003,453,531,-78
01119,2004,388,603,-215
01119,2005,429,565,-136
01119,2006,368,566,-198
01119,2007,454,542,-88
01119,2008,427,539,-112
01119,2009,428,442,-14
01119,2010,344,495,-151
01121,1990,2726,2689,37
01121,1991,2783,2710,73
01121,1992,2745,2738,7
01121,1993,2897,2673,224
01121,1994,2813,2470,343
01121,1995,2597,2361,236
01121,1996,2742,2742,0
01121,1997,2788,2690,98
01121,1998,2992,2792,200
01121,1999,2876,2923,-47
01121,2000,2663,2854,-191
01121,2001,2833,2760,73
01121,2002,2589,2929,-340
01121,2003,2715,2692,23
01121,2004,3248,3166,82
01121,2005,3326,3257,69
01121,2006,3186,3216,-30
01121,2007,3293,3348,-55
01121,2008,3263,3281,-18
01121,2009,2783,3238,-455
01121,2010,3008,3004,4
01123,1990,1825,1624,201
01123,1991,1748,1773,-25
01123,1992,2056,1788,268
01123,1993,2089,1820,269
01123,1994,1890,2261,-371
01123,1995,1779,1371,408
01123,1996,1635,1586,49
01123,1997,1628,1566,62
01123,1998,1655,1745,-90
01123,1999,1484,1849,-365
01123,2000,1448,1655,-207
01123,2001,1370,1665,-295
01123,2002,1395,1532,-137
01123,2003,1420,1420,0
01123,2004,1674,1679,-5
01123,2005,1847,1630,217
01123,2006,1781,1675,106
01123,2007,1891,1707,184
01123,2008,2011,2014,-3
01123,2009,1943,1938,5
01123,2010,1867,2957,-1090
01125,1990,6256,5136,1120
01125,1991,5631,5996,-365
01125,1992,5799,5573,226
01125,1993,5864,5251,613
01125,1994,6476,5519,957
01125,1995,5979,6027,-48
01125,1996,6657,5773,884
01125,1997,6267,6513,-246
01125,1998,6280,6455,-175
01125,1999,5961,6380,-419
01125,2000,6098,6602,-504
01125,2001,5985,6160,-175
01125,2002,5868,5877,-9
01125,2003,6214,5944,270
01125,2004,6681,6026,655
01125,2005,7813,6141,1672
01125,2006,7001,6478,523
01125,2007,7472,6737,735
01125,2008,6986,6586,400
01125,2009,6559,6358,201
01125,2010,6919,6392,527
01127,1990,2364,2168,196
01127,1991,2264,2042,222
01127,1992,2363,2252,111
01127,1993,2396,2134,262
01127,1994,2545,2329,216
01127,1995,2479,2006,473
01127,1996,2510,2314,196
01127,1997,2284,2180,104
01127,1998,2249,2205,44
01127,1999,2194,2326,-132
01127,2000,2205,2160,45
01127,2001,1994,2095,-101
01127,2002,1970,2179,-209
01127,2003,1989,2013,-24
01127,2004,2196,1929,267
01127,2005,2395,2285,110
01127,2006,2118,2114,4
01127,2007,2365,2040,325
01127,2008,2197,2103,94
01127,2009,2081,1900,181
01127,2010,2054,2060,-6
01129,1990,610,607,3
01129,1991,640,721,-81
01129,1992,699,633,66
01129,1993,586,628,-42
01129,1994,671,624,47
01129,1995,612,554,58
01129,1996,713,666,47
01129,1997,647,656,-9
01129,1998,594,625,-31
01129,1999,667,642,25
01129,2000,598,789,-191
01129,2001,592,658,-66
01129,2002,586,644,-58
01129,2003,619,700,-81
01129,2004,609,667,-58
01129,2005,623,707,-84
01129,2006,566,696,-130
01129,2007,755,766,-11
01129,2008,719,712,7
01129,2009,727,584,143
01129,2010,621,763,-142
01131,1990,729,551,178
01131,1991,494,619,-125
01131,1992,524,538,-14
01131,1993,464,555,-91
01131,1994,403,499,-96
01131,1995,437,501,-64
01131,1996,410,541,-131
01131,1997,437,481,-44
01131,1998,479,536,-57
01131,1999,438,507,-69
01131,2000,400,534,-134
01131,2001,485,471,14
01131,2002,418,457,-39
01131,2003,399,503,-104
01131,2004,410,453,-43
01131,2005,451,495,-44
01131,2006,372,504,-132
01131,2007,448,495,-47
01131,2008,436,566,-130
01131,2009,389,487,-98
01131,2010,415,488,-73
01133,1990,875,964,-89
01133,1991,982,851,131
01133,1992,1196,946,250
01133,1993,1262,914,348
01133,1994,1271,1041,230
01133,1995,907,690,217
01133,1996,1097,979,118
01133,1997,964,876,88
01133,1998,1099,866,233
01133,1999,1150,991,159
01133,2000,884,1060,-176
01133,2001,972,1010,-38
01133,2002,922,929,-7
01133,2003,868,923,-55
01133,2004,904,889,15
01133,2005,1038,928,110
01133,2006,965,1047,-82
01133,2007,988,1073,-85
01133,2008,999,967,32
01133,2009,830,1028,-198
01133,2010,918,878,40
02013,1990,280,173,107
02013,1991,208,266,-58
02013,1992,184,304,-120
02013,1993,150,249,-99
02013,1994,246,225,21
02013,1995,202,221,-19
02013,1996,269,269,0
02013,1997,200,267,-67
02013,1998,200,234,-34
02013,1999,182,263,-81
02013,2000,200,295,-95
02013,2001,176,206,-30
02013,2002,180,178,2
02013,2003,163,206,-43
02013,2004,197,184,13
02013,2005,154,223,-69
02013,2006,184,180,4
02013,2007,178,163,15
02013,2008,249,220,29
02013,2009,225,183,42
02013,2010,194,226,-32
02016,1990,535,1522,-987
02016,1991,2101,2331,-230
02016,1992,2213,1698,515
02016,1993,1225,2762,-1537
02016,1994,870,2404,-1534
02016,1995,720,905,-185
02016,1996,600,781,-181
02016,1997,449,814,-365
02016,1998,512,651,-139
02016,1999,434,566,-132
02016,2000,415,501,-86
02016,2001,394,474,-80
02016,2002,469,431,38
02016,2003,416,509,-93
02016,2004,370,476,-106
02016,2005,385,588,-203
02016,2006,352,499,-147
02016,2007,343,628,-285
02016,2008,432,445,-13
02016,2009,318,464,-146
02016,2010,358,415,-57
02020,1990,18970,16819,2151
02020,1991,22174,17183,4991
02020,1992,20132,20190,-58
02020,1993,17487,18461,-974
02020,1994,16304,20542,-4238
02020,1995,15619,19579,-3960
02020,1996,15816,17526,-1710
02020,1997,16386,16586,-200
02020,1998,16387,17534,-1147
02020,1999,15245,17380,-2135
02020,2000,16536,16621,-85
02020,2001,17326,16412,914
02020,2002,16986,17588,-602
02020,2003,16525,17598,-1073
02020,2004,16338,18532,-2194
02020,2005,18751,18910,-159
02020,2006,16204,19599,-3395
02020,2007,17579,18919,-1340
02020,2008,20396,19106,1290
02020,2009,18497,17492,1005
02020,2010,18159,20092,-1933
02050,1990,558,604,-46
02050,1991,480,528,-48
02050,1992,496,504,-8
02050,1993,471,528,-57
02050,1994,496,463,33
02050,1995,453,526,-73
02050,1996,522,627,-105
02050,1997,526,604,-78
02050,1998,514,603,-89
02050,1999,495,633,-138
02050,2000,467,600,-133
02050,2001,565,568,-3
02050,2002,551,625,-74
02050,2003,498,630,-132
02050,2004,514,654,-140
02050,2005,519,771,-252
02050,2006,487,731,-244
02050,2007,534,710,-176
02050,2008,490,691,-201
02050,2009,557,627,-70
02050,2010,623,667,-44
02060,1990,125,130,-5
02060,1991,252,195,57
02060,1992,279,235,44
02060,1993,201,353,-152
02060,1994,143,257,-114
02060,1995,129,104,25
02060,1996,166,152,14
02060,1997,119,133,-14
02060,1998,95,142,-47
02060,1999,76,168,-92
02060,2000,96,149,-53
02060,2001,88,122,-34
02060,2002,85,118,-33
02060,2003,100,122,-22
02060,2004,113,90,23
02060,2005,81,154,-73
02060,2006,76,127,-51
02060,2007,0,0,0
02060,2008,87,197,-110
02060,2009,90,62,28
02060,2010,99,88,11
02068,1990,288,141,147
02068,1991,297,239,58
02068,1992,242,247,-5
02068,1993,278,171,107
02068,1994,230,232,-2
02068,1995,317,228,89
02068,1996,223,269,-46
02068,1997,234,287,-53
02068,1998,202,274,-72
02068,1999,244,263,-19
02068,2000,233,258,-25
02068,2001,232,233,-1
02068,2002,205,224,-19
02068,2003,293,279,14
02068,2004,209,295,-86
02068,2005,224,210,14
02068,2006,183,208,-25
02068,2007,185,211,-26
02068,2008,173,161,12
02068,2009,180,188,-8
02068,2010,198,182,16
02070,1990,253,260,-7
02070,1991,257,226,31
02070,1992,216,214,2
02070,1993,240,270,-30
02070,1994,211,282,-71
02070,1995,205,226,-21
02070,1996,195,245,-50
02070,1997,226,244,-18
02070,1998,252,249,3
02070,1999,246,285,-39
02070,2000,200,280,-80
02070,2001,252,245,7
02070,2002,220,299,-79
02070,2003,219,249,-30
02070,2004,215,272,-57
02070,2005,229,280,-51
02070,2006,230,258,-28
02070,2007,195,311,-116
02070,2008,217,255,-38
02070,2009,238,239,-1
02070,2010,220,205,15
02090,1990,8288,7691,597
02090,1991,9787,8727,1060
02090,1992,9801,10777,-976
02090,1993,8116,8073,43
02090,1994,7340,9688,-2348
02090,1995,8684,8930,-246
02090,1996,7816,8464,-648
02090,1997,7249,7769,-520
02090,1998,7868,8830,-962
02090,1999,6974,8374,-1400
02090,2000,7520,7695,-175
02090,2001,8126,8226,-100
02090,2002,7892,8269,-377
02090,2003,8439,8918,-479
02090,2004,7242,7908,-666
02090,2005,6805,8589,-1784
02090,2006,8771,7805,966
02090,2007,7811,9672,-1861
02090,2008,6998,8613,-1615
02090,2009,8784,8022,762
02090,2010,8796,9848,-1052
02100,1990,201,199,2
02100,1991,165,233,-68
02100,1992,174,167,7
02100,1993,226,144,82
02100,1994,194,202,-8
02100,1995,165,181,-16
02100,1996,156,128,28
02100,1997,177,174,3
02100,1998,160,198,-38
02100,1999,189,165,24
02100,2000,123,185,-62
02100,2001,164,176,-12
02100,2002,143,148,-5
02100,2003,116,159,-43
02100,2004,144,130,14
02100,2005,163,146,17
02100,2006,167,159,8
02100,2007,129,137,-8
02100,2008,167,120,47
02100,2009,119,107,12
02100,2010,133,83,50
02105,1990,0,0,0
02105,1991,0,0,0
02105,1992,0,0,0
02105,1993,0,0,0
02105,1994,0,0,0
02105,1995,0,0,0
02105,1996,0,0,0
02105,1997,0,0,0
02105,1998,0,0,0
02105,1999,0,0,0
02105,2000,0,0,0
02105,2001,0,0,0
02105,2002,0,0,0
02105,2003,0,0,0
02105,2004,0,0,0
02105,2005,0,0,0
02105,2006,0,0,0
02105,2007,119,132,-13
02105,2008,90,146,-56
02105,2009,116,101,15
02105,2010,100,115,-15
02110,1990,2307,1964,343
02110,1991,2063,2076,-13
02110,1992,1840,1952,-112
02110,1993,1856,2140,-284
02110,1994,1841,1727,114
02110,1995,1895,1731,164
02110,1996,1825,1861,-36
02110,1997,1575,1937,-362
02110,1998,1755,1984,-229
02110,1999,1579,1924,-345
02110,2000,1607,1925,-318
02110,2001,1713,1896,-183
02110,2002,1786,1767,19
02110,2003,1637,1882,-245
02110,2004,1493,1906,-413
02110,2005,1528,1932,-404
02110,2006,1543,1906,-363
02110,2007,1599,1490,109
02110,2008,1576,1968,-392
02110,2009,1732,1587,145
02110,2010,1899,1594,305
02122,1990,3303,2685,618
02122,1991,2946,2781,165
02122,1992,2736,2714,22
02122,1993,2970,2387,583
02122,1994,3009,2583,426
02122,1995,3018,2486,532
02122,1996,2677,2738,-61
02122,1997,2533,2420,113
02122,1998,2766,2563,203
02122,1999,2412,2728,-316
02122,2000,2693,2650,43
02122,2001,2957,2546,411
02122,2002,2640,2708,-68
02122,2003,2530,2514,16
02122,2004,2555,2605,-50
02122,2005,2851,2652,199
02122,2006,2768,2252,516
02122,2007,2784,2702,82
02122,2008,2857,2392,465
02122,2009,2622,2342,280
02122,2010,2775,2498,277
02130,1990,1357,1417,-60
02130,1991,1103,1293,-190
02130,1992,1152,1187,-35
02130,1993,1156,1216,-60
02130,1994,1029,1163,-134
02130,1995,1061,1048,13
02130,1996,719,1432,-713
02130,1997,780,1274,-494
02130,1998,900,1092,-192
02130,1999,785,1162,-377
02130,2000,822,1039,-217
02130,2001,730,1032,-302
02130,2002,723,985,-262
02130,2003,807,980,-173
02130,2004,813,865,-52
02130,2005,847,890,-43
02130,2006,727,928,-201
02130,2007,817,947,-130
02130,2008,779,947,-168
02130,2009,833,821,12
02130,2010,781,833,-52
02150,1990,1794,1656,138
02150,1991,1535,1609,-74
02150,1992,1615,1725,-110
02150,1993,1699,1545,154
02150,1994,1349,1692,-343
02150,1995,1505,1627,-122
02150,1996,1312,1727,-415
02150,1997,1156,1619,-463
02150,1998,1335,1714,-379
02150,1999,1284,1312,-28
02150,2000,1020,1435,-415
02150,2001,995,1273,-278
02150,2002,951,1397,-446
02150,2003,949,1256,-307
02150,2004,969,1325,-356
02150,2005,1037,1261,-224
02150,2006,1115,1375,-260
02150,2007,1127,1225,-98
02150,2008,1264,1318,-54
02150,2009,1123,1275,-152
02150,2010,1126,1209,-83
02164,1990,0,93,-93
02164,1991,127,128,-1
02164,1992,88,127,-39
02164,1993,93,105,-12
02164,1994,76,94,-18
02164,1995,72,133,-61
02164,1996,97,110,-13
02164,1997,132,148,-16
02164,1998,113,126,-13
02164,1999,116,166,-50
02164,2000,105,187,-82
02164,2001,105,163,-58
02164,2002,120,132,-12
02164,2003,105,114,-9
02164,2004,80,102,-22
02164,2005,89,96,-7
02164,2006,110,96,14
02164,2007,91,122,-31
02164,2008,93,108,-15
02164,2009,96,125,-29
02164,2010,107,130,-23
02170,1990,3509,2311,1198
02170,1991,3623,2268,1355
02170,1992,3329,2448,881
02170,1993,3637,2402,1235
02170,1994,3639,2564,1075
02170,1995,3704,2623,1081
02170,1996,3519,2524,995
02170,1997,3494,2630,864
02170,1998,3916,2664,1252
02170,1999,4121,2918,1203
02170,2000,4052,2859,1193
02170,2001,4734,2957,1777
02170,2002,5139,3120,2019
02170,2003,5477,3073,2404
02170,2004,5803,3454,2349
02170,2005,6255,3487,2768
02170,2006,5650,3997,1653
02170,2007,5839,4060,1779
02170,2008,5874,4088,1786
02170,2009,5841,4103,1738
02170,2010,5627,4568,1059
02180,1990,404,498,-94
02180,1991,390,409,-19
02180,1992,290,362,-72
02180,1993,304,363,-59
02180,1994,353,418,-65
02180,1995,388,440,-52
02180,1996,368,424,-56
02180,1997,368,419,-51
02180,1998,283,465,-182
02180,1999,288,442,-154
02180,2000,309,406,-97
02180,2001,335,424,-89
02180,2002,338,413,-75
02180,2003,383,373,10
02180,2004,363,467,-104
02180,2005,240,453,-213
02180,2006,268,391,-123
02180,2007,315,441,-126
02180,2008,336,390,-54
02180,2009,360,312,48
02180,2010,391,345,46
02185,1990,399,412,-13
02185,1991,474,337,137
02185,1992,400,422,-22
02185,1993,407,396,11
02185,1994,427,353,74
02185,1995,365,376,-11
02185,1996,371,364,7
02185,1997,326,496,-170
02185,1998,371,394,-23
02185,1999,259,406,-147
02185,2000,291,460,-169
02185,2001,279,465,-186
02185,2002,261,350,-89
02185,2003,204,456,-252
02185,2004,199,405,-206
02185,2005,209,445,-236
02185,2006,251,413,-162
02185,2007,287,345,-58
02185,2008,328,417,-89
02185,2009,342,318,24
02185,2010,313,383,-70
02188,1990,289,383,-94
02188,1991,293,320,-27
02188,1992,298,303,-5
02188,1993,234,277,-43
02188,1994,241,327,-86
02188,1995,218,283,-65
02188,1996,262,269,-7
02188,1997,276,315,-39
02188,1998,247,373,-126
02188,1999,289,351,-62
02188,2000,294,348,-54
02188,2001,304,381,-77
02188,2002,298,337,-39
02188,2003,280,300,-20
02188,2004,257,348,-91
02188,2005,269,322,-53
02188,2006,215,291,-76
02188,2007,235,357,-122
02188,2008,230,328,-98
02188,2009,260,327,-67
02188,2010,321,354,-33
02195,1990,0,0,0
02195,1991,0,0,0
02195,1992,0,0,0
02195,1993,0,0,0
02195,1994,0,0,0
02195,1995,0,0,0
02195,1996,0,0,0
02195,1997,0,0,0
02195,1998,0,0,0
02195,1999,0,0,0
02195,2000,0,0,0
02195,2001,0,0,0
02195,2002,0,0,0
02195,2003,0,0,0
02195,2004,0,0,0
02195,2005,0,0,0
02195,2006,0,0,0
02195,2007,0,0,0
02195,2008,183,237,-54
02195,2009,185,161,24
02195,2010,220,231,-11
02198,1990,0,0,0
02198,1991,0,0,0
02198,1992,0,0,0
02198,1993,0,0,0
02198,1994,0,0,0
02198,1995,0,0,0
02198,1996,0,0,0
02198,1997,0,0,0
02198,1998,0,0,0
02198,1999,0,0,0
02198,2000,0,0,0
02198,2001,0,0,0
02198,2002,0,0,0
02198,2003,0,0,0
02198,2004,0,0,0
02198,2005,0,0,0
02198,2006,0,0,0
02198,2007,0,0,0
02198,2008,236,260,-24
02198,2009,284,199,85
02198,2010,312,209,103
02201,1990,476,444,32
02201,1991,391,482,-91
02201,1992,475,384,91
02201,1993,476,457,19
02201,1994,502,420,82
02201,1995,381,390,-9
02201,1996,375,439,-64
02201,1997,316,428,-112
02201,1998,267,397,-130
02201,1999,323,408,-85
02201,2000,276,478,-202
