origin,year,nMigr
01103,2003,4776
01103,2004,4561
01103,2005,4475
01103,2006,4671
01103,2007,4744
01103,2008,4623
01103,2009,4354
01103,2010,4889
01103,2011,1811
01103,2012,1671
01103,2013,1428
01103,2014,1186
01103,2015,1587
01103,2016,1789
01103,2017,1339
01103,2018,1389
01103,2019,1574
01103,2020,1665
01103,2021,1593
01105,1990,554
01105,1991,507
01105,1992,544
01105,1993,459
01105,1994,436
01105,1995,456
01105,1996,490
01105,1997,472
01105,1998,475
01105,1999,527
01105,2000,438
01105,2001,394
01105,2002,376
01105,2003,403
01105,2004,463
01105,2005,460
01105,2006,449
01105,2007,514
01105,2008,437
01105,2009,485
01105,2010,428
01105,2011,174
01105,2012,165
01105,2013,88
01105,2014,69
01105,2015,67
01105,2016,84
01105,2017,41
01105,2018,100
01105,2019,70
01105,2020,51
01105,2021,35
01107,1990,737
01107,1991,669
01107,1992,772
01107,1993,782
01107,1994,727
01107,1995,674
01107,1996,737
01107,1997,656
01107,1998,672
01107,1999,779
01107,2000,770
01107,2001,708
01107,2002,796
01107,2003,707
01107,2004,717
01107,2005,711
01107,2006,786
01107,2007,653
01107,2008,726
01107,2009,651
01107,2010,738
01107,2011,212
01107,2012,197
01107,2013,168
01107,2014,135
01107,2015,173
01107,2016,190
01107,2017,147
01107,2018,145
01107,2019,156
01107,2020,167
01107,2021,188
01109,1990,1122
01109,1991,1130
01109,1992,1199
01109,1993,1180
01109,1994,1344
01109,1995,1347
01109,1996,1354
01109,1997,1369
01109,1998,1464
01109,1999,1315
01109,2000,1446
01109,2001,1343
01109,2002,1342
01109,2003,1281
01109,2004,1278
01109,2005,1349
01109,2006,1418
01109,2007,1542
01109,2008,1415
01109,2009,1336
01109,2010,1513
01109,2011,542
01109,2012,454
01109,2013,362
01109,2014,252
01109,2015,303
01109,2016,447
01109,2017,355
01109,2018,317
01109,2019,315
01109,2020,366
01109,2021,329
01111,1990,796
01111,1991,712
01111,1992,750
01111,1993,819
01111,1994,842
01111,1995,926
01111,1996,1168
01111,1997,818
01111,1998,759
01111,1999,811
01111,2000,754
01111,2001,852
01111,2002,906
01111,2003,749
01111,2004,789
01111,2005,898
01111,2006,834
01111,2007,798
01111,2008,847
01111,2009,724
01111,2010,720
01111,2011,274
01111,2012,288
01111,2013,193
01111,2014,99
01111,2015,193
01111,2016,253
01111,2017,204
01111,2018,188
01111,2019,164
01111,2020,203
01111,2021,214
01113,1990,3408
01113,1991,3343
01113,1992,3747
01113,1993,3460
01113,1994,3707
01113,1995,3633
01113,1996,4289
01113,1997,3885
01113,1998,3739
01113,1999,3698
01113,2000,3747
01113,2001,3821
01113,2002,3541
01113,2003,3371
01113,2004,3756
01113,2005,3866
01113,2006,4086
01113,2007,4324
01113,2008,4371
01113,2009,4428
01113,2010,4775
01113,2011,2244
01113,2012,2295
01113,2013,1630
01113,2014,1113
01113,2015,1504
01113,2016,1808
01113,2017,1316
01113,2018,1322
01113,2019,1437
01113,2020,1405
01113,2021,1323
01115,1990,2297
01115,1991,2349
01115,1992,2578
01115,1993,2497
01115,1994,2642
01115,1995,2431
01115,1996,2755
01115,1997,2665
01115,1998,2732
01115,1999,2758
01115,2000,2846
01115,2001,3059
01115,2002,2946
01115,2003,2934
01115,2004,3095
01115,2005,3173
01115,2006,3314
01115,2007,3577
01115,2008,3525
01115,2009,3644
01115,2010,3851
01115,2011,1423
01115,2012,1366
01115,2013,1378
01115,2014,1006
01115,2015,1245
01115,2016,1679
01115,2017,1489
01115,2018,1348
01115,2019,1506
01115,2020,1609
01115,2021,1509
01117,1990,4975
01117,1991,5217
01117,1992,5489
01117,1993,5790
01117,1994,5611
01117,1995,7465
01117,1996,7890
01117,1997,8422
01117,1998,8788
01117,1999,9083
01117,2000,8750
01117,2001,8902
01117,2002,8598
01117,2003,9119
01117,2004,9766
01117,2005,9847
01117,2006,10050
01117,2007,10554
01117,2008,10088
01117,2009,10150
01117,2010,10115
01117,2011,4474
01117,2012,4686
01117,2013,4177
01117,2014,3158
01117,2015,4234
01117,2016,5545
01117,2017,4246
01117,2018,4045
01117,2019,4316
01117,2020,4729
01117,2021,4583
01119,1990,566
01119,1991,630
01119,1992,642
01119,1993,556
01119,1994,642
01119,1995,537
01119,1996,683
01119,1997,663
01119,1998,643
01119,1999,681
01119,2000,617
01119,2001,655
01119,2002,511
01119,2003,531
01119,2004,603
01119,2005,565
01119,2006,566
01119,2007,542
01119,2008,539
01119,2009,442
01119,2010,495
01119,2011,146
01119,2012,110
01119,2013,104
01119,2014,107
01119,2015,84
01119,2016,124
01119,2017,69
01119,2018,96
01119,2019,82
01119,2020,47
01119,2021,87
01121,1990,2689
01121,1991,2710
01121,1992,2738
01121,1993,2673
01121,1994,2470
01121,1995,2361
01121,1996,2742
01121,1997,2690
01121,1998,2792
01121,1999,2923
01121,2000,2854
01121,2001,2760
01121,2002,2929
01121,2003,2692
01121,2004,3166
01121,2005,3257
01121,2006,3216
01121,2007,3348
01121,2008,3281
01121,2009,3238
01121,2010,3004
01121,2011,1186
01121,2012,1195
01121,2013,1004
01121,2014,883
01121,2015,1072
01121,2016,1245
01121,2017,1096
01121,2018,1000
01121,2019,1158
01121,2020,1172
01121,2021,1191
01123,1990,1624
01123,1991,1773
01123,1992,1788
01123,1993,1820
01123,1994,2261
01123,1995,1371
01123,1996,1586
01123,1997,1566
01123,1998,1745
01123,1999,1849
01123,2000,1655
01123,2001,1665
01123,2002,1532
01123,2003,1420
01123,2004,1679
01123,2005,1630
01123,2006,1675
01123,2007,1707
01123,2008,2014
01123,2009,1938
01123,2010,2957
01123,2011,932
01123,2012,748
01123,2013,751
01123,2014,454
01123,2015,508
01123,2016,605
01123,2017,500
01123,2018,501
01123,2019,500
01123,2020,488
01123,2021,567
01125,1990,5136
01125,1991,5996
01125,1992,5573
01125,1993,5251
01125,1994,5519
01125,1995,6027
01125,1996,5773
01125,1997,6513
01125,1998,6455
01125,1999,6380
01125,2000,6602
01125,2001,6160
01125,2002,5877
01125,2003,5944
01125,2004,6026
01125,2005,6141
01125,2006,6478
01125,2007,6737
01125,2008,6586
01125,2009,6358
01125,2010,6392
01125,2011,2673
01125,2012,2703
01125,2013,2059
01125,2014,1474
01125,2015,2152
01125,2016,3104
01125,2017,2038
01125,2018,1992
01125,2019,2254
01125,2020,2440
01125,2021,2343
01127,1990,2168
01127,1991,2042
01127,1992,2252
01127,1993,2134
01127,1994,2329
01127,1995,2006
01127,1996,2314
01127,1997,2180
01127,1998,2205
01127,1999,2326
01127,2000,2160
01127,2001,2095
01127,2002,2179
01127,2003,2013
01127,2004,1929
01127,2005,2285
01127,2006,2114
01127,2007,2040
01127,2008,2103
01127,2009,1900
01127,2010,2060
01127,2011,661
01127,2012,699
01127,2013,536
01127,2014,390
01127,2015,488
01127,2016,677
01127,2017,569
01127,2018,544
01127,2019,617
01127,2020,624
01127,2021,660
01129,1990,607
01129,1991,721
01129,1992,633
01129,1993,628
01129,1994,624
01129,1995,554
01129,1996,666
01129,1997,656
01129,1998,625
01129,1999,642
01129,2000,789
01129,2001,658
01129,2002,644
01129,2003,700
01129,2004,667
01129,2005,707
01129,2006,696
01129,2007,766
01129,2008,712
01129,2009,584
01129,2010,763
01129,2011,215
01129,2012,238
01129,2013,171
01129,2014,146
01129,2015,173
01129,2016,185
01129,2017,202
01129,2018,196
01129,2019,177
01129,2020,189
01129,2021,159
01131,1990,551
01131,1991,619
01131,1992,538
01131,1993,555
01131,1994,499
01131,1995,501
01131,1996,541
01131,1997,481
01131,1998,536
01131,1999,507
01131,2000,534
01131,2001,471
01131,2002,457
01131,2003,503
01131,2004,453
01131,2005,495
01131,2006,504
01131,2007,495
01131,2008,566
01131,2009,487
01131,2010,488
01131,2011,189
01131,2012,115
01131,2013,76
01131,2014,22
01131,2015,23
01131,2016,53
01131,2017,29
01131,2018,28
01131,2019,46
01131,2020,28
01131,2021,31
01133,1990,964
01133,1991,851
01133,1992,946
01133,1993,914
01133,1994,1041
01133,1995,690
01133,1996,979
01133,1997,876
01133,1998,866
01133,1999,991
01133,2000,1060
01133,2001,1010
01133,2002,929
01133,2003,923
01133,2004,889
01133,2005,928
01133,2006,1047
01133,2007,1073
01133,2008,967
01133,2009,1028
01133,2010,878
01133,2011,336
01133,2012,330
01133,2013,285
01133,2014,276
01133,2015,237
01133,2016,387
01133,2017,299
01133,2018,289
01133,2019,324
01133,2020,266
01133,2021,305
02013,1990,173
02013,1991,266
02013,1992,304
02013,1993,249
02013,1994,225
02013,1995,221
02013,1996,269
02013,1997,267
02013,1998,234
02013,1999,263
02013,2000,295
02013,2001,206
02013,2002,178
02013,2003,206
02013,2004,184
02013,2005,223
02013,2006,180
02013,2007,163
02013,2008,220
02013,2009,183
02013,2010,226
02013,2011,47
02013,2012,49
02013,2013,48
02013,2014,33
02013,2017,22
02016,1990,1522
02016,1991,2331
02016,1992,1698
02016,1993,2762
02016,1994,2404
02016,1995,905
02016,1996,781
02016,1997,814
02016,1998,651
02016,1999,566
02016,2000,501
02016,2001,474
02016,2002,431
02016,2003,509
02016,2004,476
02016,2005,588
02016,2006,499
02016,2007,628
02016,2008,445
02016,2009,464
02016,2010,415
02016,2011,82
02016,2012,72
02016,2013,59
02016,2014,78
02016,2015,61
02016,2016,76
02016,2017,51
02016,2018,27
02016,2019,26
02016,2020,29
02016,2021,39
02020,1990,16819
02020,1991,17183
02020,1992,20190
02020,1993,18461
02020,1994,20542
02020,1995,19579
02020,1996,17526
02020,1997,16586
02020,1998,17534
02020,1999,17380
02020,2000,16621
02020,2001,16412
02020,2002,17588
02020,2003,17598
02020,2004,18532
02020,2005,18910
02020,2006,19599
02020,2007,18919
02020,2008,19106
02020,2009,17492
02020,2010,20092
02020,2011,8401
02020,2012,8811
02020,2013,6510
02020,2014,4175
02020,2015,6117
02020,2016,8939
02020,2017,5993
02020,2018,5172
02020,2019,5565
02020,2020,5419
02020,2021,5054
02050,1990,604
02050,1991,528
02050,1992,504
02050,1993,528
02050,1994,463
02050,1995,526
02050,1996,627
02050,1997,604
02050,1998,603
02050,1999,633
02050,2000,600
02050,2001,568
02050,2002,625
02050,2003,630
02050,2004,654
02050,2005,771
02050,2006,731
02050,2007,710
02050,2008,691
02050,2009,627
02050,2010,667
02050,2011,204
02050,2012,179
02050,2013,165
02050,2014,124
02050,2015,178
02050,2016,191
02050,2017,122
02050,2018,118
02050,2019,121
02050,2020,174
02050,2021,142
02060,1990,130
02060,1991,195
02060,1992,235
02060,1993,353
02060,1994,257
02060,1995,104
02060,1996,152
02060,1997,133
02060,1998,142
02060,1999,168
02060,2000,149
02060,2001,122
02060,2002,118
02060,2003,122
02060,2004,90
02060,2005,154
02060,2006,127
02060,2007,0
02060,2008,197
02060,2009,62
02060,2010,88
02060,2011,12
02060,2012,11
02063,2019,50
02063,2020,70
02063,2021,44
02066,2021,20
02068,1990,141
02068,1991,239
02068,1992,247
02068,1993,171
02068,1994,232
02068,1995,228
02068,1996,269
02068,1997,287
02068,1998,274
02068,1999,263
02068,2000,258
02068,2001,233
02068,2002,224
02068,2003,279
02068,2004,295
02068,2005,210
02068,2006,208
02068,2007,211
02068,2008,161
02068,2009,188
02068,2010,182
02068,2011,10
02068,2012,55
02068,2015,21
02068,2016,20
02068,2017,23
02068,2020,27
02070,1990,260
02070,1991,226
02070,1992,214
02070,1993,270
02070,1994,282
02070,1995,226
02070,1996,245
02070,1997,244
02070,1998,249
02070,1999,285
02070,2000,280
02070,2001,245
02070,2002,299
02070,2003,249
02070,2004,272
02070,2005,280
02070,2006,258
02070,2007,311
02070,2008,255
02070,2009,239
02070,2010,205
02070,2011,49
02070,2012,44
02070,2013,43
02070,2014,34
02070,2015,44
02070,2016,37
02070,2017,33
02070,2018,29
02070,2019,35
02070,2020,35
02070,2021,35
02090,1990,7691
02090,1991,8727
02090,1992,10777
02090,1993,8073
02090,1994,9688
02090,1995,8930
02090,1996,8464
02090,1997,7769
02090,1998,8830
02090,1999,8374
02090,2000,7695
02090,2001,8226
02090,2002,8269
02090,2003,8918
02090,2004,7908
02090,2005,8589
02090,2006,7805
02090,2007,9672
02090,2008,8613
02090,2009,8022
02090,2010,9848
02090,2011,2201
02090,2012,2688
02090,2013,1788
02090,2014,1077
02090,2015,1686
02090,2016,2686
02090,2017,1707
02090,2018,1670
02090,2019,1555
02090,2020,1607
02090,2021,1563
02100,1990,199
02100,1991,233
02100,1992,167
02100,1993,144
02100,1994,202
02100,1995,181
02100,1996,128
02100,1997,174
02100,1998,198
02100,1999,165
02100,2000,185
02100,2001,176
02100,2002,148
02100,2003,159
02100,2004,130
02100,2005,146
02100,2006,159
02100,2007,137
02100,2008,120
02100,2009,107
02100,2010,83
02100,2011,18
02100,2012,11
02100,2013,20
02105,1990,0
02105,1991,0
02105,1992,0
02105,1993,0
02105,1994,0
02105,1995,0
02105,1996,0
02105,1997,0
02105,1998,0
02105,1999,0
02105,2000,0
02105,2001,0
02105,2002,0
02105,2003,0
02105,2004,0
02105,2005,0
02105,2006,0
02105,2007,132
02105,2008,146
02105,2009,101
02105,2010,115
02105,2011,24
02105,2012,26
02105,2014,24
02105,2016,25
02105,2019,26
02110,1990,1964
02110,1991,2076
02110,1992,1952
02110,1993,2140
02110,1994,1727
02110,1995,1731
02110,1996,1861
02110,1997,1937
02110,1998,1984
02110,1999,1924
02110,2000,1925
02110,2001,1896
02110,2002,1767
02110,2003,1882
02110,2004,1906
02110,2005,1932
02110,2006,1906
02110,2007,1490
02110,2008,1968
02110,2009,1587
02110,2010,1594
02110,2011,454
02110,2012,527
02110,2013,243
02110,2014,142
02110,2015,220
02110,2016,393
02110,2017,166
02110,2018,235
02110,2019,195
02110,2020,198
02110,2021,206
02122,1990,2685
02122,1991,2781
02122,1992,2714
02122,1993,2387
02122,1994,2583
02122,1995,2486
02122,1996,2738
02122,1997,2420
02122,1998,2563
02122,1999,2728
02122,2000,2650
02122,2001,2546
02122,2002,2708
02122,2003,2514
02122,2004,2605
02122,2005,2652
02122,2006,2252
02122,2007,2702
02122,2008,2392
02122,2009,2342
02122,2010,2498
02122,2011,810
02122,2012,774
02122,2013,531
02122,2014,457
02122,2015,487
02122,2016,585
02122,2017,472
02122,2018,476
02122,2019,425
02122,2020,482
02122,2021,487
02130,1990,1417
02130,1991,1293
02130,1992,1187
02130,1993,1216
02130,1994,1163
02130,1995,1048
02130,1996,1432
02130,1997,1274
02130,1998,1092
02130,1999,1162
02130,2000,1039
02130,2001,1032
02130,2002,985
02130,2003,980
02130,2004,865
02130,2005,890
02130,2006,928
02130,2007,947
02130,2008,947
02130,2009,821
02130,2010,833
02130,2011,113
02130,2012,104
02130,2013,119
02130,2014,47
02130,2015,20
02130,2016,105
02130,2017,96
02130,2018,47
02130,2019,30
02130,2020,20
02130,2021,24
02150,1990,1656
02150,1991,1609
02150,1992,1725
02150,1993,1545
02150,1994,1692
02150,1995,1627
02150,1996,1727
02150,1997,1619
02150,1998,1714
02150,1999,1312
02150,2000,1435
02150,2001,1273
02150,2002,1397
02150,2003,1256
02150,2004,1325
02150,2005,1261
02150,2006,1375
02150,2007,1225
02150,2008,1318
02150,2009,1275
02150,2010,1209
02150,2011,196
02150,2012,213
02150,2013,140
02150,2014,72
02150,2015,150
02150,2016,126
02150,2017,73
02150,2018,91
02150,2019,128
02150,2020,90
02150,2021,64
02158,2014,41
02158,2015,72
02158,2016,66
02158,2017,50
02158,2018,43
02158,2019,62
02158,2020,70
02158,2021,83
02164,1990,93
02164,1991,128
02164,1992,127
02164,1993,105
02164,1994,94
02164,1995,133
02164,1996,110
02164,1997,148
02164,1998,126
02164,1999,166
02164,2000,187
02164,2001,163
02164,2002,132
02164,2003,114
02164,2004,102
02164,2005,96
02164,2006,96
02164,2007,122
02164,2008,108
02164,2009,125
02164,2010,130
02164,2011,26
02164,2012,17
02164,2013,25
02164,2014,23
02164,2016,21
02164,2018,21
02164,2019,34
02170,1990,2311
02170,1991,2268
02170,1992,2448
02170,1993,2402
02170,1994,2564
02170,1995,2623
02170,1996,2524
02170,1997,2630
02170,1998,2664
02170,1999,2918
02170,2000,2859
02170,2001,2957
02170,2002,3120
02170,2003,3073
02170,2004,3454
02170,2005,3487
02170,2006,3997
02170,2007,4060
02170,2008,4088
02170,2009,4103
02170,2010,4568
02170,2011,1449
02170,2012,1563
02170,2013,1140
02170,2014,889
02170,2015,1005
02170,2016,1410
02170,2017,1175
02170,2018,1131
02170,2019,1092
02170,2020,1149
02170,2021,1091
02180,1990,498
02180,1991,409
02180,1992,362
02180,1993,363
02180,1994,418
02180,1995,440
02180,1996,424
02180,1997,419
02180,1998,465
02180,1999,442
02180,2000,406
02180,2001,424
02180,2002,413
02180,2003,373
02180,2004,467
02180,2005,453
02180,2006,391
02180,2007,441
02180,2008,390
02180,2009,312
02180,2010,345
02180,2011,80
02180,2012,109
02180,2013,55
02180,2014,46
02180,2015,75
02180,2016,70
02180,2017,43
02180,2018,49
02180,2019,60
02180,2020,61
02180,2021,53
02185,1990,412
02185,1991,337
02185,1992,422
02185,1993,396
02185,1994,353
02185,1995,376
02185,1996,364
02185,1997,496
02185,1998,394
02185,1999,406
02185,2000,460
02185,2001,465
02185,2002,350
02185,2003,456
02185,2004,405
02185,2005,445
02185,2006,413
02185,2007,345
02185,2008,417
02185,2009,318
02185,2010,383
02185,2011,115
02185,2012,81
02185,2013,79
02185,2014,51
02185,2015,61
02185,2016,60
02185,2017,48
02185,2018,50
02185,2019,75
02185,2020,54
02185,2021,68
02188,1990,383
02188,1991,320
02188,1992,303
02188,1993,277
02188,1994,327
02188,1995,283
02188,1996,269
02188,1997,315
02188,1998,373
02188,1999,351
02188,2000,348
02188,2001,381
02188,2002,337
02188,2003,300
02188,2004,348
02188,2005,322
02188,2006,291
02188,2007,357
02188,2008,328
02188,2009,327
02188,2010,354
02188,2011,109
02188,2012,111
02188,2013,63
02188,2014,53
02188,2015,68
02188,2016,53
02188,2017,52
02188,2018,63
02188,2019,59
02188,2020,102
02188,2021,64
02195,1990,0
02195,1991,0
02195,1992,0
02195,1993,0
02195,1994,0
02195,1995,0
02195,1996,0
02195,1997,0
02195,1998,0
02195,1999,0
02195,2000,0
02195,2001,0
02195,2002,0
02195,2003,0
02195,2004,0
02195,2005,0
02195,2006,0
02195,2007,0
02195,2008,237
02195,2009,161
02195,2010,231
02195,2011,42
02195,2012,19
02195,2014,20
02198,1990,0
02198,1991,0
02198,1992,0
02198,1993,0
02198,1994,0
02198,1995,0
02198,1996,0
02198,1997,0
02198,1998,0
02198,1999,0
02198,2000,0
02198,2001,0
02198,2002,0
02198,2003,0
02198,2004,0
02198,2005,0
02198,2006,0
02198,2007,0
02198,2008,260
02198,2009,199
02198,2010,209
02198,2011,32
02198,2012,20
02198,2013,23
02198,2014,22
02198,2015,24
02198,2016,31
02198,2017,23
02198,2019,23
02198,2020,21
02201,1990,444
02201,1991,482
02201,1992,384
02201,1993,457
02201,1994,420
02201,1995,390
02201,1996,439
02201,1997,428
02201,1998,397
02201,1999,408
02201,2000,478
02201,2001,400
02201,2002,328
02201,2003,285
02201,2004,325
02201,2005,291
02201,2006,317
02201,2007,291
02201,2008,0
02201,2009,0
02201,2010,0
02220,1990,734
02220,1991,729
02220,1992,753
02220,1993,1007
02220,1994,795
02220,1995,842
02220,1996,673
02220,1997,760
02220,1998,773
02220,1999,776
02220,2000,772
02220,2001,634
02220,2002,603
02220,2003,706
02220,2004,627
02220,2005,678
02220,2006,744
02220,2007,541
02220,2008,580
02220,2009,510
02220,2010,651
02220,2011,59
02220,2012,61
02220,2013,35
02220,2014,21
02220,2015,62
02220,2016,59
02220,2017,23
02220,2018,25
02220,2019,52
02220,2020,27
02220,2021,30
02230,1990,0
02230,1991,0
02230,1992,0
02230,1993,0
02230,1994,0
02230,1995,0
02230,1996,0
02230,1997,0
02230,1998,0
02230,1999,0
02230,2000,0
02230,2001,0
02230,2002,0
02230,2003,0
02230,2004,0
02230,2005,0
02230,2006,0
02230,2007,106
02230,2008,96
02230,2009,97
02230,2010,90
02231,1990,428
02231,1991,385
02231,1992,323
02231,1993,230
02231,1994,0
02231,1995,0
02231,1996,0
02231,1997,0
02231,1998,0
02231,1999,0
02231,2000,0
02231,2001,0
02231,2002,0
02231,2003,0
02231,2004,0
02231,2005,0
02231,2006,0
02231,2007,0
02231,2008,0
02231,2009,0
02231,2010,0
02232,1990,0
02232,1991,0
02232,1992,0
02232,1993,0
02232,1994,276
02232,1995,302
02232,1996,273
02232,1997,273
02232,1998,329
02232,1999,280
02232,2000,310
02232,2001,298
02232,2002,342
02232,2003,242
02232,2004,209
02232,2005,203
02232,2006,191
02232,2007,0
02232,2008,0
02232,2009,0
02232,2010,0
02240,1990,607
02240,1991,779
02240,1992,835
02240,1993,816
02240,1994,822
02240,1995,906
02240,1996,861
02240,1997,649
02240,1998,801
02240,1999,593
02240,2000,777
02240,2001,479
02240,2002,401
02240,2003,376
02240,2004,402
02240,2005,486
02240,2006,531
02240,2007,608
02240,2008,584
02240,2009,578
02240,2010,623
02240,2011,114
02240,2012,113
02240,2013,80
02240,2014,96
02240,2015,79
02240,2016,83
02240,2017,36
02240,2018,73
02240,2019,70
02240,2020,59
02240,2021,64
02261,1990,905
02261,1991,931
02261,1992,825
02261,1993,902
02261,1994,935
02261,1995,961
02261,1996,854
02261,1997,946
